Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass
18,0,0,1,14.114917615601051,26,0,0,1,0,0,0,4.0
17,1,0,2,0.729759921151631,8,0,1,0,0,0,0,4.0
16,1,1,0,19.063994619686603,20,0,1,1,0,0,0,4.0
18,1,0,3,0.7516472916855985,19,1,1,0,0,0,0,4.0
16,1,1,3,13.427360177935912,22,0,1,1,1,0,0,4.0
15,0,2,2,5.058525871093993,28,0,2,0,0,0,0,4.0
18,0,0,1,17.514340731178788,17,0,1,1,1,0,0,4.0
15,0,0,2,4.977251383698278,21,0,2,0,0,0,0,4.0
16,0,0,1,18.1323841882043,24,0,3,0,0,0,0,4.0
17,0,1,1,4.992024318314305,12,0,1,1,0,0,0,4.0
16,0,0,2,8.06982260168622,27,0,3,0,0,0,0,4.0
17,0,0,1,2.686033993572204,26,0,2,0,0,0,0,4.0
15,1,0,2,15.287788593885832,16,0,1,0,0,0,0,4.0
18,0,0,1,10.346046951123359,13,0,1,0,0,0,0,4.0
17,0,0,2,7.56392699056438,4,0,0,0,0,0,1,4.0
15,0,0,1,8.738765935761446,17,0,3,0,0,0,0,4.0
17,0,2,2,9.924389589798489,28,1,4,0,0,0,0,4.0
16,0,0,1,18.51287896579842,29,0,3,1,1,0,0,4.0
17,0,0,2,8.96045277155567,25,0,3,0,0,0,0,4.0
16,0,2,2,1.1659440772471408,17,1,1,1,1,0,1,4.0
16,1,2,2,17.125702560935245,13,0,1,0,0,1,0,4.0
18,0,0,1,8.605253405418162,25,0,2,0,0,0,0,4.0
15,0,2,2,0.40315538826540376,21,0,2,0,0,0,0,4.0
15,1,0,1,12.29972633038427,20,0,4,0,0,1,0,4.0
17,0,3,2,17.823467869681966,17,0,2,0,0,0,0,4.0
16,1,2,2,5.638591035031215,19,0,1,0,0,1,0,4.0
17,0,0,0,9.711918356000377,22,0,2,0,0,0,0,4.0
18,0,0,2,18.653071856316572,21,0,1,0,0,0,0,4.0
17,1,0,1,12.84262347714639,26,0,1,0,0,0,0,4.0
17,1,0,3,0.8466898503660669,26,0,2,1,0,0,1,4.0
15,1,0,2,2.064082426442458,14,1,1,0,0,0,0,4.0
17,1,0,3,1.0240941944060786,22,0,2,0,0,0,0,4.0
16,0,1,1,13.63484909069815,23,0,1,0,0,0,0,4.0
15,0,2,1,19.343416120801812,17,0,0,0,0,0,0,4.0
18,0,0,2,13.660177545295706,26,0,2,0,0,0,0,4.0
15,0,1,1,14.803550541165796,20,0,2,0,0,0,0,4.0
15,1,1,3,14.289019438621688,27,0,2,0,0,0,0,4.0
18,1,0,2,17.81648263021255,24,0,2,0,0,1,0,4.0
16,0,1,2,5.837388929668062,22,0,0,1,0,0,0,4.0
15,1,2,2,11.659969594366313,29,0,3,1,1,1,0,4.0
17,0,0,2,6.352793831886498,19,0,1,1,0,0,0,4.0
17,0,0,2,11.904418700752666,28,0,3,0,0,0,1,4.0
16,1,1,3,5.928814495587944,16,0,0,0,1,0,1,4.0
15,0,0,2,0.63058852474086,29,0,0,0,0,0,0,4.0
16,0,1,1,13.760610379039626,26,0,2,1,0,0,0,4.0
15,0,0,2,4.061411858401243,26,1,2,0,0,0,0,4.0
18,1,1,2,3.9876163802125397,15,1,2,0,1,1,0,4.0
18,1,0,2,17.155310967448845,29,0,2,1,0,1,0,4.0
18,1,3,1,14.38045640867202,16,0,3,0,0,0,0,4.0
15,1,0,3,10.029866774976465,15,0,1,0,0,0,0,4.0
17,1,0,2,12.740951070072551,14,0,1,0,0,0,0,4.0
18,1,2,4,18.40393972148548,26,0,1,0,0,1,0,4.0
18,1,2,3,11.985550356471837,24,0,1,0,0,0,0,4.0
16,1,2,4,17.8952397402499,19,1,2,1,0,0,0,4.0
15,0,3,2,1.3609899036511113,15,1,2,0,0,0,0,4.0
17,1,1,0,14.250694182376488,20,1,2,0,1,0,0,4.0
16,1,0,0,7.405529355886991,22,0,1,0,1,0,0,4.0
15,0,0,2,18.874207053397136,21,1,2,0,0,0,0,4.0
18,1,0,1,1.3798001742091888,22,0,2,0,0,0,1,4.0
16,0,0,1,3.9465764591443087,12,0,0,0,0,0,0,4.0
15,0,1,2,11.544046805047767,22,0,3,0,0,0,0,4.0
16,1,0,2,1.5654896145975172,4,1,4,1,1,0,0,4.0
16,1,2,0,14.28306292784348,13,1,1,0,0,0,0,4.0
17,1,3,2,7.82184488296441,20,0,3,0,0,0,0,4.0
17,0,1,2,6.289565545757416,29,0,3,0,0,0,1,4.0
16,0,2,0,1.9637417588594772,18,0,2,0,1,0,0,4.0
15,0,2,0,10.190304069426858,12,0,0,0,0,0,1,4.0
15,0,0,2,5.678524922155231,27,0,2,0,0,0,0,4.0
17,0,2,1,16.945282195887813,26,0,2,1,0,0,0,4.0
18,1,0,2,0.5423485724556798,19,0,3,0,0,0,0,4.0
18,1,1,1,8.055710680929899,18,0,1,0,0,0,0,4.0
17,1,1,1,0.7791658871378289,16,0,2,1,0,0,0,4.0
18,0,0,0,6.249650877520722,10,0,2,0,0,0,0,4.0
15,0,0,0,17.55592016558021,26,0,4,0,0,0,0,4.0
17,0,2,4,9.622513836336912,28,1,0,0,0,0,0,4.0
16,1,1,3,19.040958468024293,29,0,3,0,0,0,0,4.0
16,1,0,2,2.9190697193471085,26,0,0,0,0,0,0,4.0
17,0,1,2,3.347361002072896,26,0,2,1,0,0,0,4.0
15,0,0,2,8.46967220163694,28,0,2,0,0,0,0,4.0
15,0,0,2,9.399624931054788,25,0,2,0,0,0,0,4.0
16,1,1,2,13.434896809549668,4,0,3,0,0,1,0,4.0
18,0,0,4,9.356048240746784,9,1,3,0,0,0,0,4.0
15,0,0,1,3.0970587460071375,22,0,1,0,0,0,0,4.0
16,1,0,2,6.804451984267829,23,0,2,0,0,1,0,4.0
17,1,0,0,3.776817156767711,16,0,1,0,0,0,0,4.0
16,0,0,1,0.2330589033962731,26,0,2,0,0,0,0,4.0
18,1,2,2,8.625906858360386,25,0,2,0,0,0,0,4.0
15,0,2,1,10.211367742962814,21,0,1,0,0,0,0,4.0
18,0,0,1,14.964776123618002,20,0,1,1,1,1,0,4.0
18,1,0,2,18.719883580035557,18,0,3,0,0,0,0,4.0
16,0,2,1,7.830741992032584,27,1,2,0,0,0,0,4.0
16,0,1,1,9.050821370011793,14,0,2,0,0,0,0,4.0
15,0,1,1,18.69318916778163,25,0,1,0,0,1,0,4.0
15,0,3,1,2.5464199855534897,23,0,1,0,0,0,0,4.0
18,0,2,2,8.78058487960896,17,0,4,1,0,0,0,4.0
18,1,0,2,5.153912963783593,24,0,1,0,0,0,0,4.0
18,0,2,1,3.05047848286182,18,0,2,0,0,0,0,4.0
16,1,0,1,1.0206330190902495,23,0,0,0,0,0,0,4.0
17,1,2,0,15.956047444172157,23,0,0,0,0,1,0,4.0
17,0,0,2,12.171431863479484,13,0,4,0,0,0,1,4.0
18,0,0,2,8.23776359910173,13,0,0,0,0,0,0,4.0
16,0,0,1,10.998448251120548,22,0,0,0,0,0,0,4.0
15,0,2,3,6.463881306486723,1,0,2,1,1,0,0,4.0
16,1,0,3,2.86075569567858,19,0,3,0,0,0,0,4.0
15,0,1,2,16.007283769106905,29,1,0,0,1,1,0,4.0
15,0,1,1,11.423118329012546,19,0,2,0,0,0,0,4.0
16,0,3,1,4.916696227783224,17,0,2,1,0,0,0,4.0
15,1,1,2,2.0589228940057236,29,0,4,0,1,0,1,4.0
15,0,0,1,16.39427712730307,13,0,2,0,0,0,0,4.0
15,0,1,0,11.11662088360972,29,0,3,0,0,0,0,4.0
16,0,0,2,4.211365570751655,24,0,3,0,0,0,0,4.0
18,0,0,0,1.170732001601002,26,0,1,1,1,0,0,4.0
17,1,2,1,4.999179624789911,26,1,1,0,0,0,0,4.0
15,0,1,2,8.01939615238808,22,0,2,1,1,0,1,4.0
16,0,0,3,11.660372948882728,27,0,1,1,0,0,0,4.0
18,0,0,3,12.663255282085787,16,0,1,0,0,0,0,4.0
15,0,0,1,14.910148417717815,19,0,1,1,0,0,0,4.0
18,0,0,0,9.526765869887324,28,1,3,0,0,0,0,4.0
15,1,1,0,17.605035465633744,9,0,1,0,0,0,0,4.0
18,0,2,3,0.5745634120409981,20,0,2,0,0,0,0,4.0
18,1,0,2,16.38252955169091,24,0,3,0,0,0,0,4.0
15,1,1,0,3.0170064343195993,20,0,2,0,0,0,0,4.0
15,1,1,0,11.606819469342192,24,0,3,0,0,0,0,4.0
16,0,0,3,14.569262421651674,20,0,0,0,0,0,0,4.0
17,0,0,2,8.561037200325734,23,0,0,0,0,0,0,4.0
18,1,0,3,2.843061493497947,12,0,1,0,0,0,0,4.0
17,0,3,2,4.037320072443942,14,0,1,0,0,0,0,4.0
18,1,2,1,19.43255605763803,18,0,4,0,0,0,0,4.0
15,1,0,2,0.2553085303579472,9,0,0,1,0,0,0,4.0
17,1,0,1,18.948559961195865,22,0,4,0,0,1,0,4.0
17,1,0,1,3.6271288492490905,28,0,3,1,1,0,0,4.0
15,1,2,0,1.2303468612052235,25,0,1,1,0,0,0,4.0
17,0,0,3,12.388046811045811,28,0,3,0,0,0,0,4.0
18,1,0,2,10.225074386683119,20,0,3,0,0,0,0,4.0
17,1,0,1,10.975774950584245,27,0,2,0,0,0,0,4.0
15,0,0,1,13.18799028110061,26,0,3,0,0,0,0,4.0
17,0,2,2,14.022822627671538,7,0,0,0,0,0,0,4.0
16,0,2,2,6.684243561933865,26,0,0,0,0,0,0,4.0
18,1,2,4,7.7410002386977395,15,0,0,1,0,0,0,4.0
15,0,2,2,7.058770419798101,12,0,0,0,0,0,0,4.0
17,0,0,2,11.157917395120558,23,0,2,0,0,0,0,4.0
17,0,0,1,5.0677509103300595,20,0,2,0,0,0,0,4.0
15,0,0,0,12.11719266288599,23,1,0,0,0,0,0,4.0
18,1,0,1,0.6559974855379203,15,0,4,0,0,0,0,4.0
15,0,3,0,1.4835239118862447,12,0,3,0,0,0,0,4.0
15,0,0,2,12.454825527549552,23,1,2,0,1,0,0,4.0
17,0,2,2,12.021653307864312,25,0,3,1,0,0,0,4.0
18,0,0,1,15.679238902359053,22,0,0,1,0,1,0,4.0
17,0,0,1,7.583217279598868,4,1,4,0,1,0,0,4.0
16,0,2,3,19.746767016729144,19,0,2,0,0,0,0,4.0
16,0,0,1,19.171706893037786,26,1,3,1,0,0,0,4.0
15,0,3,3,11.627331144091498,27,1,2,1,0,0,0,4.0
16,1,2,3,10.874536450698056,18,0,2,0,0,0,0,4.0
16,0,3,1,15.059823668723439,24,0,2,1,0,0,0,4.0
15,1,2,2,6.5775082190574246,27,0,2,0,0,0,0,4.0
15,1,0,3,3.7827739265348015,22,0,4,1,0,0,1,4.0
17,0,0,1,9.485031893881633,15,0,2,0,0,0,0,4.0
16,0,0,1,0.8670426510413236,16,0,0,0,0,0,0,4.0
17,0,0,1,0.18718161195195826,27,0,3,0,0,0,0,4.0
16,0,2,3,11.31114966452774,12,1,2,0,0,0,1,4.0
18,1,0,2,18.04491246192463,12,0,0,0,1,0,0,4.0
17,0,2,3,4.323412241441467,23,0,2,0,0,0,0,4.0
15,0,0,2,16.422417789956597,20,1,1,0,1,0,0,4.0
18,1,0,3,15.90145762362328,13,0,2,1,0,0,0,4.0
17,0,0,2,14.968795875136891,25,0,3,0,0,0,0,4.0
15,0,0,2,9.727832561777875,19,1,4,0,0,0,0,4.0
15,1,2,0,3.232753875691836,13,0,2,0,1,0,0,4.0
16,0,3,3,15.89325784795778,21,0,0,1,1,0,0,4.0
17,0,0,1,7.535672221842071,14,0,2,0,0,0,0,4.0
18,1,0,0,19.744995663962925,23,0,1,0,0,0,0,4.0
16,0,1,2,8.21009642696713,21,0,0,1,0,1,0,4.0
16,0,0,2,17.676529468443604,26,0,3,0,0,0,0,4.0
18,1,2,2,12.15525537486849,21,0,4,0,0,0,1,4.0
16,0,0,3,6.732200419610486,18,0,1,0,0,0,0,4.0
16,1,1,0,18.648879567547016,29,1,1,0,0,0,0,4.0
18,0,0,2,2.725426027446767,18,1,4,0,0,0,0,4.0
18,1,3,0,6.544423663229077,23,1,2,1,0,0,0,4.0
15,0,0,0,18.42915472433061,19,0,2,0,1,1,0,4.0
17,1,0,3,3.9442272512500196,25,0,2,0,0,0,0,4.0
18,0,2,2,4.535255136556536,20,0,3,0,0,0,0,4.0
16,0,3,1,13.573201876537942,27,0,3,0,1,0,0,4.0
16,1,3,4,10.349220187685823,15,0,3,1,1,0,1,4.0
15,0,3,2,16.66548610057515,22,1,4,0,0,0,0,4.0
17,0,0,1,5.601996004102049,14,0,2,0,0,0,0,4.0
18,0,0,2,2.2589137546877955,20,0,0,0,0,0,1,4.0
17,0,2,4,2.2270767037155244,16,0,3,0,1,0,0,4.0
17,0,1,2,9.780917939438556,23,0,1,0,0,0,0,4.0
18,1,0,3,7.859015299827061,19,0,4,0,1,1,0,4.0
16,0,0,2,18.269246605913068,17,0,2,0,0,0,0,4.0
15,1,0,3,18.97308161805981,29,1,1,1,0,0,0,4.0
15,0,3,4,13.95980942995585,25,0,2,0,1,1,1,4.0
17,0,2,3,16.179116413225998,17,0,3,0,0,0,0,4.0
18,0,0,2,4.473103297580274,13,0,3,0,0,0,0,4.0
17,1,0,2,16.714954490456183,18,0,0,0,0,0,0,4.0
15,0,2,2,3.7524623538359387,26,0,2,0,0,0,0,4.0
17,1,0,2,13.037489275455519,22,0,2,1,1,0,0,4.0
18,0,0,2,12.155020545192304,19,0,1,0,0,0,0,4.0
17,0,0,0,5.335875369160979,26,1,1,0,0,0,0,4.0
17,1,1,1,12.26340721486234,10,0,0,1,0,1,0,4.0
15,0,1,1,7.661387394530134,16,0,0,1,0,0,1,4.0
15,1,0,0,4.384847497630169,20,0,2,0,0,0,0,4.0
16,1,0,1,12.088125572020475,19,0,2,0,1,0,0,4.0
16,0,0,1,0.2570978113649911,27,0,1,1,1,0,0,4.0
15,0,0,2,9.728100710723565,17,1,0,0,1,0,0,4.0
15,0,0,0,10.455412183862578,20,0,3,0,0,0,0,4.0
16,0,0,4,4.598367417232652,24,1,2,0,1,1,1,4.0
15,0,0,1,16.088351053869932,27,0,2,0,0,0,0,4.0
15,0,1,4,14.49741707159761,17,0,3,0,0,0,0,4.0
15,0,0,2,0.8308380023010908,11,0,2,0,0,0,0,4.0
18,1,1,3,12.229897054383985,26,0,0,1,1,0,0,4.0
15,0,0,1,2.3382335838889166,18,0,1,0,0,0,0,4.0
18,1,2,2,0.8776217673748725,25,0,2,0,0,0,0,4.0
15,0,2,3,1.6607751562037283,25,1,0,0,0,0,1,4.0
15,0,2,2,17.314544742135872,29,0,4,0,1,0,0,4.0
15,1,0,1,8.489856653530703,25,1,4,1,0,0,0,4.0
15,1,0,1,6.362544970827135,18,0,4,0,0,0,0,4.0
17,0,0,3,1.738791213845083,24,0,1,1,0,0,0,4.0
18,1,2,2,16.592633565525354,24,0,1,1,0,0,0,4.0
15,1,2,4,16.50616804845965,25,0,0,1,0,1,1,4.0
15,0,0,1,17.316177835894017,22,0,2,0,0,0,0,4.0
15,0,0,2,7.235011231814578,21,0,2,0,0,0,0,4.0
15,0,1,1,15.843798765504902,17,0,0,1,0,0,0,4.0
15,0,1,0,12.76650672767472,13,1,1,0,0,0,0,4.0
15,1,0,2,4.377227390117204,16,0,2,1,0,0,0,4.0
17,0,0,2,7.687464611033822,21,0,2,1,0,0,0,4.0
17,1,0,1,6.793212409628855,13,0,0,0,1,1,1,4.0
15,1,0,0,13.258125046891315,15,0,2,0,0,0,0,4.0
16,0,0,2,2.5054767708274017,28,0,1,1,0,0,0,4.0
15,0,0,2,4.996247336537072,14,0,2,0,0,0,0,4.0
18,0,0,0,0.23289799006192347,22,0,0,0,0,0,0,4.0
16,0,0,1,5.117090123106962,28,0,3,0,0,0,0,4.0
16,1,2,2,9.855626917299114,16,0,4,0,0,0,0,4.0
15,0,2,0,15.665801848777328,19,1,0,0,1,0,0,4.0
16,0,0,4,10.869397399627264,18,0,0,0,0,0,0,4.0
15,1,2,1,7.156823172830665,27,0,4,1,1,0,1,4.0
17,1,3,0,13.305456724738216,29,1,3,0,0,1,0,4.0
17,1,1,1,0.7376513302443488,12,0,0,0,0,0,0,4.0
17,0,0,0,8.320311302417156,23,0,1,1,0,0,0,4.0
15,1,2,3,1.724983426079298,19,0,0,0,1,0,0,4.0
18,0,0,0,7.35694362285602,22,1,4,0,0,0,0,4.0
15,1,2,4,16.914897566515265,15,0,1,1,0,0,0,4.0
18,0,0,2,5.421181010915093,19,0,3,1,0,0,0,4.0
15,0,1,4,1.3602046390484102,22,0,1,1,1,0,1,4.0
15,0,0,1,0.3591572750030192,21,0,0,0,1,0,1,4.0
16,0,0,0,3.8354691658734197,7,0,3,0,1,1,0,4.0
15,1,2,2,4.753545711168122,22,0,2,0,0,0,0,4.0
15,1,2,0,9.286634895903056,19,0,2,0,0,0,0,4.0
17,1,2,2,9.612960566248178,10,0,1,0,0,0,0,4.0
15,0,0,0,4.225258338763929,15,1,3,0,0,0,0,4.0
16,0,2,2,13.183110892002688,21,0,3,0,1,0,0,4.0
16,1,0,1,18.322442388428435,29,0,3,0,0,0,0,4.0
15,1,2,0,17.881990722123184,16,0,3,1,0,0,1,4.0
18,1,0,4,17.253503258914517,22,1,3,1,0,0,0,4.0
15,1,0,2,4.422952202213867,25,0,0,0,1,0,0,4.0
18,0,0,0,16.64509101487856,23,0,3,0,1,0,0,4.0
18,1,1,1,5.478799701894594,19,0,2,0,0,0,0,4.0
15,1,0,2,6.92532101575861,24,0,1,0,1,0,1,4.0
18,0,0,4,19.74200171848233,26,1,1,1,0,0,0,4.0
18,0,1,3,4.285436186205192,29,1,2,0,1,0,0,4.0
16,0,0,0,14.881229136495088,19,0,3,0,0,0,0,4.0
18,1,0,0,0.7539478084534128,20,0,1,1,1,0,0,4.0
18,0,1,4,13.189801162491683,24,1,2,0,1,1,0,4.0
16,0,0,0,15.14938101446206,16,1,2,1,0,0,0,4.0
18,0,0,3,16.06293406243762,26,0,2,0,0,0,0,4.0
15,0,3,1,2.686870826059791,17,0,0,1,0,0,0,4.0
15,0,0,2,15.32314203165556,25,0,1,1,0,0,0,4.0
17,0,0,1,12.491311475816829,20,0,0,0,0,0,0,4.0
15,1,0,4,8.09821628539688,10,0,1,1,0,0,0,4.0
17,1,2,0,11.46999169870432,26,0,2,0,0,0,1,4.0
15,1,3,4,16.81570143878229,24,0,3,0,1,1,1,4.0
17,0,0,1,18.915494340169214,20,0,3,1,0,0,0,4.0
16,0,2,1,12.743626556535544,17,0,2,0,0,0,0,4.0
15,1,0,3,17.246698328794633,14,0,3,0,0,1,0,4.0
15,0,0,1,8.942270427461617,26,0,1,0,0,1,0,4.0
15,0,0,2,13.895737601132463,13,0,1,0,0,0,0,4.0
18,1,2,2,3.0099099614517115,23,1,1,1,1,0,0,4.0
18,0,0,2,7.943737726342577,27,1,1,0,0,0,0,4.0
18,0,0,3,2.2789053888908706,17,0,2,0,0,1,0,4.0
18,0,1,2,18.552436479243013,19,0,1,0,1,0,0,4.0
15,0,0,1,3.0194197954438637,23,0,3,0,0,0,0,4.0
15,0,0,3,4.933768594879946,6,0,1,1,0,0,0,4.0
18,0,2,0,8.882260103508129,25,1,1,0,0,0,0,4.0
17,0,3,4,11.614742795947038,18,1,1,0,0,0,0,4.0
16,1,0,2,5.783863039317394,22,1,4,1,0,0,0,4.0
16,0,0,1,6.869519905625214,13,0,3,0,0,0,0,4.0
18,1,0,0,7.945825858918114,15,1,0,0,1,0,0,4.0
16,1,0,0,7.103217070737194,25,0,1,0,0,0,0,4.0
15,1,3,2,8.093074832971004,29,1,0,0,0,0,0,4.0
18,0,0,0,11.539183002419582,24,1,1,0,0,0,0,4.0
16,0,1,4,19.08263283142145,25,0,3,0,0,1,0,4.0
17,0,3,1,7.387652951651702,13,0,3,0,0,0,1,4.0
18,0,1,1,2.1584910992998774,29,1,3,1,1,1,1,4.0
17,1,3,2,10.130999998170944,26,0,1,0,0,0,0,4.0
16,1,3,4,5.044048043186617,25,1,2,1,0,0,0,4.0
15,1,0,3,0.8829112417491096,25,0,0,1,1,1,0,4.0
18,1,0,3,2.3002187365619564,28,1,0,0,0,0,0,4.0
17,1,0,2,18.608972010900622,29,0,2,0,1,0,1,4.0
16,1,3,3,9.406480958744128,16,0,1,1,0,0,1,4.0
16,0,1,2,1.2808704772957702,7,0,0,1,0,0,0,4.0
16,0,1,2,13.074750870275007,27,1,1,0,0,0,0,4.0
15,1,0,2,18.652914346823355,27,1,4,1,1,1,1,4.0
18,1,0,1,0.6234981822384249,21,0,4,0,1,0,0,4.0
17,0,2,3,5.16528715774327,19,1,3,0,0,0,0,4.0
15,0,2,1,5.048276259531203,15,0,1,0,1,0,0,4.0
16,0,1,3,0.2789803738382286,13,0,3,0,0,0,0,4.0
15,0,1,0,8.219212160718065,12,0,0,0,0,0,0,4.0
15,0,2,3,13.281482423996682,29,0,1,0,0,0,0,4.0
18,1,0,0,12.450987924262275,15,0,1,0,1,0,0,4.0
17,0,2,4,7.296361926157138,21,1,2,0,0,0,0,4.0
17,0,1,2,11.684495776634362,29,0,1,1,0,0,1,4.0
16,1,1,4,9.089654659107133,19,0,2,0,1,0,0,4.0
17,0,1,2,3.333249530380874,22,0,4,0,0,0,0,4.0
16,0,2,1,5.30069836281095,25,0,3,1,1,0,1,4.0
16,0,2,1,7.937622864566923,20,1,3,0,0,0,0,4.0
18,0,3,4,8.32434062064629,17,0,3,0,0,0,0,4.0
18,0,2,0,1.0686920478203437,27,0,0,0,1,1,0,4.0
16,1,0,3,13.629212250343423,18,1,3,1,0,0,0,4.0
17,1,0,3,14.714359735562198,22,0,2,1,0,1,0,4.0
17,0,0,2,4.533613044501033,26,0,3,0,0,0,0,4.0
18,0,1,1,2.6794973349956237,8,0,2,0,0,1,0,4.0
15,1,2,2,0.9859932481833997,28,1,2,1,0,1,0,4.0
18,1,2,4,18.29232909030383,19,0,3,0,1,0,0,4.0
17,0,2,1,3.135258951985893,21,1,3,0,1,0,1,4.0
15,0,2,2,5.592028652902636,19,0,2,1,1,0,1,4.0
15,0,2,2,14.96943207678519,27,1,2,0,0,0,0,4.0
16,0,1,2,13.100584831795175,25,0,3,1,0,0,0,4.0
16,0,0,3,8.327873467844759,24,0,1,1,0,1,0,4.0
15,1,1,4,15.424496305808074,22,1,1,1,0,0,0,4.0
18,1,3,3,9.35698366584086,21,0,2,0,0,0,0,4.0
15,0,0,0,18.40227626645257,22,0,0,0,1,0,0,4.0
15,1,3,1,7.807528920939077,13,0,2,0,0,0,0,4.0
17,1,2,1,4.858321662668557,21,0,3,0,0,0,0,4.0
15,1,3,3,2.7646417357067428,13,0,3,1,0,0,0,4.0
15,0,0,1,13.143953232801245,21,0,2,0,1,0,0,4.0
18,1,2,2,17.220176426160272,28,0,4,0,0,0,0,4.0
17,1,0,4,7.471325720781612,23,0,1,0,0,0,0,4.0
18,1,0,0,12.113984809197513,21,0,2,0,1,0,0,4.0
16,1,0,2,4.919662275907585,18,0,2,0,0,0,0,4.0
16,0,2,4,10.364366312718548,12,0,0,0,0,1,0,4.0
16,1,2,1,10.416311722881645,17,1,2,0,0,0,0,4.0
15,0,3,2,7.251664251893541,18,0,0,1,0,1,1,4.0
18,1,0,1,11.413663501439572,21,1,4,0,0,1,0,4.0
15,1,0,3,6.186484487164458,25,0,4,0,1,0,0,4.0
17,1,1,3,19.60103885952969,16,0,2,1,0,0,1,4.0
15,0,0,0,19.51054658041804,28,0,2,0,0,0,1,4.0
16,0,0,1,16.8492821367115,18,1,1,0,1,1,0,4.0
17,0,0,0,2.407457429796686,21,0,0,0,0,0,0,4.0
15,1,0,1,0.8695190250753662,27,0,3,1,0,0,0,4.0
15,1,1,1,15.09880400316658,23,0,2,0,0,0,1,4.0
17,0,1,0,9.052866766622294,20,0,2,0,0,0,0,4.0
15,0,0,0,9.208647009325047,17,0,1,0,0,0,0,4.0
16,1,0,3,2.533117456943879,29,0,0,0,1,0,0,4.0
18,0,0,1,2.261994788476449,18,0,2,1,1,0,0,4.0
18,1,3,1,9.2937893689033,15,0,3,1,0,0,1,4.0
17,1,2,2,5.902177203685706,27,1,2,1,1,1,0,4.0
18,1,1,1,9.962593483679608,28,1,1,0,1,0,0,4.0
15,0,0,1,0.4181902467046985,13,0,3,0,1,0,0,4.0
18,0,1,1,2.779198104978324,13,0,2,1,1,0,1,4.0
16,0,0,2,6.532438114960176,17,0,0,1,1,0,0,4.0
15,1,1,2,19.62058978230152,21,0,3,0,1,0,0,4.0
18,0,0,4,2.2359935254312475,23,0,2,0,0,0,0,4.0
17,0,0,2,13.573879024557861,22,0,1,0,0,0,0,4.0
16,0,3,1,6.846681649219814,25,1,1,0,1,0,0,4.0
15,1,0,2,17.167467595221247,29,0,1,0,1,0,0,4.0
15,0,0,1,1.414874933825824,17,1,3,1,1,0,0,4.0
15,0,0,0,7.961096813578754,22,0,3,0,0,0,1,4.0
17,0,0,2,3.946279411521199,17,0,1,0,0,0,1,4.0
18,1,3,2,14.613580230567804,25,0,1,0,0,0,0,4.0
15,1,0,2,13.611296429122623,28,1,3,0,0,0,0,4.0
16,1,3,1,17.27154006278292,22,0,1,1,0,0,0,4.0
16,1,2,1,0.6004045143467263,26,0,4,1,1,1,0,4.0
16,0,0,2,11.889673382741012,19,0,3,0,0,0,0,4.0
17,1,0,1,18.84370908979277,28,0,0,0,1,1,1,4.0
16,1,1,2,16.02704116540497,23,1,3,1,1,0,1,4.0
17,1,1,3,10.116184451846594,12,0,3,0,0,0,0,4.0
17,1,2,2,11.225656668294533,22,0,0,0,0,0,0,4.0
18,1,3,1,11.046760269110056,25,0,3,0,1,0,0,4.0
16,1,0,2,2.3411543220381255,17,0,3,0,0,0,0,4.0
17,1,0,3,1.155763940397283,5,0,3,0,0,0,1,4.0
16,0,0,2,0.18401795250758823,11,1,0,1,0,0,0,4.0
15,0,0,1,2.224953164371838,19,0,4,0,0,0,0,4.0
18,0,0,1,2.3254736058576135,16,0,3,0,0,0,1,4.0
16,1,3,3,11.26253187784094,21,0,2,0,0,0,0,4.0
16,0,0,2,2.2751358489019875,12,0,1,0,0,0,0,4.0
18,1,0,1,9.031216238633181,23,0,3,0,1,0,0,4.0
16,0,0,2,16.37676171687134,28,0,2,0,0,0,0,4.0
15,0,0,2,5.158790135738012,14,1,0,0,0,1,1,4.0
16,1,0,1,13.794030697237371,13,0,4,0,0,1,1,4.0
17,0,0,3,10.34241776226661,26,1,0,0,0,0,0,4.0
18,0,0,0,13.909769183553006,25,0,2,1,0,0,0,4.0
16,1,3,2,7.729874457278274,16,0,4,0,0,1,0,4.0
16,0,1,2,13.747798253714292,8,0,2,0,0,0,0,4.0
16,1,2,3,6.711144033933143,19,1,3,1,0,0,1,4.0
18,0,0,1,8.566616464619589,16,0,4,0,0,0,0,4.0
18,1,0,2,0.7672772271140236,24,0,4,0,0,1,0,4.0
15,1,0,1,16.931086449308058,26,1,3,1,1,0,0,4.0
18,0,0,2,16.214413458903497,23,1,1,0,1,0,0,4.0
15,0,0,0,14.668036986698114,26,0,0,1,1,0,0,4.0
18,0,0,4,6.064390934371824,24,0,0,1,1,0,0,4.0
17,0,0,2,13.948031791347045,11,0,1,0,0,0,0,4.0
15,1,1,1,10.766527440198242,29,0,1,0,0,0,0,4.0
17,0,1,2,16.119402573419077,18,1,3,0,0,0,0,4.0
16,1,2,1,14.24143984495861,16,0,2,1,0,0,0,4.0
16,0,0,2,1.5451492339382789,21,0,3,0,0,0,0,4.0
16,0,0,1,0.6376959041718422,15,1,4,1,0,0,0,4.0
17,0,0,1,17.979321162257158,21,1,2,0,0,0,0,4.0
15,1,1,3,14.806260616879028,20,0,4,0,0,0,0,4.0
